id,business_id,name,stars,review_count,postal_code,latitude,longtitude,is_open,comp_stars,comp_review_count,total_demand_score,missing_demand_score
70530,SNXubs4LNinblKcx-GcGwA,Esoterica Occult Goods,2.5,179,70116,29.95902,-90.0621414,t,2.7372262773722628,137,1629,1096
65037,mCRa6o1eEVQr1bqV4Wy6KQ,The Blind Pelican,3,901,70130,29.9375996,-90.0760819,f,3.1062431544359255,913,3776,1091
49800,ECOUuwE5H1HHE8xBfNAjFg,Crescent City Brewhouse,3.5,929,70130,29.955685,-90.063888,t,3.5125000000000000,880,4498,1078
96872,R9TBf8VqGQ83kvdIxkC9RQ,Dooky Chase's Restaurant,3.5,742,70119,29.9681302,-90.0785465,t,3.5502318392581144,647,3571,1078
144200,IZZ_uR2ps5KuuyE0n--jVA,Elizabeth's Restaurant,4,1352,70117,29.9615127,-90.0409119,t,3.9781931464174455,1284,5875,1055
109848,-Tskf8WK17rb3ZfeFuRSWA,Palace Café,4,1822,70130,29.9528498981,-90.0682077989,t,3.9045915324985092,1677,6523,1055
88981,n_fUROdhfmLwd_mpBi55ew,Central Grocery & Deli,4.5,1781,70116,29.9588312294,-90.0610717688,f,4.2398791540785498,1655,9146,1041
132853,QA8QLpwf_YT9C2ST5YJ0vw,Galatoire's Restaurant,3.5,954,70130,29.9550752,-90.0691749,t,3.5976047904191617,835,3861,1024
35875,eD018QIwrljtaF4Dqe0A6Q,Spirits On Bourbon,3.5,394,70130,29.958254,-90.066304,t,3.3463687150837989,358,2538,1020
143302,yoQBK3OUDqWEFoUDE5lM4w,Pere Antoine Restaurant,3,938,70116,29.9588384,-90.0641847,t,2.8868571428571429,875,2763,1009
81871,3WU1ZobAqXQ07xYoKE2Vyg,Daisy Dukes - French Quarter,3.5,1437,70130,29.9531433,-90.0677907,t,3.5661066471877283,1369,7103,995
120872,ww3YJXu5c18aGZXWmm00qg,Café Amelie,4.5,2756,70116,29.9598673,-90.0629027,t,4.2578716620167397,2509,10560,973
20908,mhrW9O0O5hXGXGnEYBVoag,Jacques-Imo's Cafe,4.5,2406,70118,29.9490417,-90.1322295,t,4.3497147871873629,2279,9679,928
14999,Zi-F-YvyVOK0k5QD7lrLOg,Muriel's Jackson Square,4,1963,70116,29.9584576,-90.063188,t,4.2011363636363636,1760,6978,894
143078,u-wkhjV7CfvGJVY7hGULjw,Hilton New Orleans Riverside,3,559,70130,29.9475061742,-90.0634539975,t,2.9158699808795411,523,3761,885
58835,ta5Oi3sezvn4H299MbtE8Q,The Carousel Bar & Lounge,4,1390,70130,29.9541144343,-90.0681439723,t,4.0818394388152767,1283,10787,880
126754,j4kYliTkKf7k-oDqVgyXYA,Manning's Sports Bar and Grill,3,774,70130,29.9473409,-90.0655896,t,2.8018995929443691,737,2661,871
32918,u7uFQCoHFtBKCtbWUm6yZw,Emeril's ,4,1608,70130,29.9447869,-90.0673771,t,4.0563647878404053,1579,6099,865
25214,JF-z1ORPdnduyfQ0Vy0zuQ,Gold Mine Saloon,2.5,112,70116,29.9593341,-90.0665566,t,2.5803571428571429,112,1304,856
60982,jXrhIVKcJ-upvglUmfC1pA,Clover Grill,3.5,768,70116,29.9602815,-90.0640023,t,3.5076495132127955,719,3404,856
139408,dpqDfbNpcIERkXVoE5S9Wg,Franks Restaurant,2.5,651,70116,29.959276,-90.060984,t,2.5484429065743945,578,1695,848
23789,hfbZ97Te3T4jeWN6GgsGrQ,Willa Jean,4,2010,70113,29.948321,-90.075122,t,4.2641399416909621,1715,7518,831
18830,ZTctPm8-lBy0iJ9dFhYhyQ,Herbsaint,4,879,70130,29.9472977036,-90.0715089558,t,4.0332922318125771,811,3451,828
148414,-lX4ufgPLYubI8rVxNM31w,New Orleans Creole Cookery,3.5,1232,70130,29.9560829,-90.0640388,t,3.7392996108949416,1028,3316,826
109473,UeYZgcORV2Veo_BZzdiaTg,Napoleon House,4,1335,70130,29.9558463513,-90.0651807227,t,3.9064327485380117,1197,5810,826
149175,Cbktlvci_z4HwdqPUW-5cg,Cafe Maspero,3,873,70130,29.9560831,-90.0636009,t,3.1992136304062910,763,2809,825
148846,hy-E7DdXbdgTbwphKUYW1w,Haunted History Tours,4,1287,70116,29.9583779,-90.0651654,t,4.1277310924369748,1190,3098,824
45261,V9VLhHdSFpFi4yXFqVcVEA,Pêche,4,1926,70130,29.9450884,-90.0690928,t,4.2224797219003476,1726,6906,819
85891,o0e5bWndZc7TNiYF2D7eIg,Marie Laveau House of Voodoo,3,314,70116,29.9594361844,-90.0650183882,t,3.1642857142857143,280,2283,817
4640,g04aAvgol7IW8buqSbT4xA,Cafe Fleur De Lis,4,1865,70116,29.9544944572,-90.0665915385,t,3.7898326100433974,1613,5657,816
116491,8UPv1p9GW-BiZtQqUt8nOA,Neyow's Creole Cafe,4,1646,70119,29.9713325,-90.0923851,t,4.0738255033557047,1341,4888,809
83903,Vz2RN55rTJBGn43K1v84nA,Domenica,4,1906,70112,29.953879,-90.0716247045,t,4.1495844875346260,1805,8512,809
20772,XkQadWW9bUR855KvPZBNUw,Gordon Biersch Brewery Restaurant,3,611,70130,29.948039,-90.064975,t,3.2103386809269162,561,4412,808
91857,psG_tTwM0Wcddk9cW7yw_Q,Huck Finn's Cafe,3.5,607,70130,29.9527375422,-90.0664485871,f,3.5577235772357724,615,3061,796
109791,KlZvP_k_VEJV0G-6tTqnqQ,Pier 424 Seafood Market,3.5,1053,70130,29.9567138,-90.0671404,t,3.4814410480349345,916,4672,792
131715,c-iKAO2GBzSKjm7y1Oljcw,Red Fish Grill,4,1984,70130,29.954468,-90.0696096,t,4.0090763481046450,1873,6564,792
137816,FaY_9x8ZtsuHe5wS2iJM1Q,Verti Marte,4,1309,70195,29.962126,-90.061236,t,4.1911764705882353,1224,7327,791
57623,fZuNemxoVGRN2ENWu9zvcw,Hyatt Regency New Orleans,3,521,70113,29.9496385,-90.0774507,t,2.9504950495049505,505,3439,789
88916,TzkVUJab9Sh0CqDk2sCF-w,Bayona,4,746,70112,29.9573006,-90.0680821,t,3.8185595567867036,722,2724,786
11980,hS6KNGCQVTYUdLb2edt58g,Steamboat Natchez,3.5,780,70130,29.9552227147,-90.0627100468,t,3.6404011461318052,698,3934,780
129576,voWjA6zfmXLIbKAoqwBnug,Green Goddess,4,1067,70130,29.954809,-90.066973,f,4.0292728989612842,1059,4571,775
139514,5Jta7dTc7lteIyeMfLUJWQ,Corner Oyster House,2.5,651,70130,29.9567528,-90.0630602,t,2.5399644760213144,563,1842,772
100088,BjeHLwKOlHyV6DJgmZxAjA,Jimmy J's Cafe,4,2137,70130,29.953128,-90.06793,t,4.1816386969397828,2026,8786,769
75727,7JhQXpiMml41sxN34CUcKQ,Walmart Supercenter,2,148,70130,29.9252458,-90.0702971,t,2.2553191489361702,141,2399,757
958,W4ZEKkva9HpAdZG88juwyQ,Mr. B's Bistro,4,2064,70130,29.9543868,-90.0683629,t,4.1967380224260958,1962,7322,754
81595,PGd06nrseC2YAIqP6S9gUA,Ruby Slipper Cafe,4,2159,70112,29.95519018,-90.0717494264,t,4.1802492809204219,2086,7575,751
61761,ecI3FBTM0f99Fnml3kNKfg,Arnaud's Restaurant,3.5,792,70112,29.9558322,-90.0686549,t,3.6927223719676550,742,2802,741
98972,q6hWVlVeiCgMgM22wt1wfw,The Company Burger,4,748,70115,29.934724,-90.105744,t,4.0598885793871866,718,4855,730
1972,8uF-bhJFgT4Tn6DTb27viA,District Donuts Sliders Brew,4.5,2062,70130,29.9294259,-90.0770687,t,4.3879668049792531,1928,10777,729
133593,8ZS1THgWImzW92oyblWHaA,Sewerage & Water Board of New Orleans,1.5,63,70165,29.944382,-90.071647,t,1.2857142857142857,56,1034,726
104154,R7I-L_gNlZZyvVspL4Xlhw,The Old No 77 Hotel and Chandlery,3,435,70130,29.9479047,-90.0675054,t,3.2020202020202020,396,1521,725
6096,S2Ho8yLxhKAa26pBAm6rxA,Creole House Restaurant & Oyster Bar,4,1594,70130,29.9522129,-90.0671158,t,3.8201720093823299,1279,5079,720
32216,FPvwaSdVk5dN0Ya_FB9qKg,Regal Cinebarre Canal Place,3,408,70130,29.9520078,-90.0652761,f,2.9976744186046512,430,2888,715
43340,0vi741BLMGl2QPeTXWeG2w,The Trolley Stop Cafe,3.5,550,70130,29.9357457,-90.0788195,f,3.3973880597014925,536,2617,714
88911,sCNdu_Anatq1BKuXD86A8A,The Crazy Lobster Bar & Grill,3,484,70130,29.9494954173,-90.0627851783,f,3.0163934426229508,488,1932,711
71032,z0MXYel0okwMqLjgMkKD2A,St Roch Market,4.5,610,70117,29.9693909,-90.0521636,t,4.2730560578661844,553,4296,707
67173,oFbwMxqaCJfIzAEmwaXD3Q,Johnny Sanchez,4,944,70112,29.9499676853,-90.0740530133,t,3.9087799315849487,877,3278,702
73218,hRskO0RDRW3Cq3k7_Kggcg,Le Pavillon Hotel,3.5,571,70112,29.9505235394,-90.0727980791,t,3.4990892531876138,549,2506,698
41738,TcNZXteosegb1RO4O5hREw,Parkway Bakery & Tavern,4.5,2160,70119,29.9736823589,-90.0902080718,t,4.4390745501285347,1945,10315,695
84515,stqWlKEgXweNQSsxOsHjVA,Mahony's Po-Boys & Seafood  - Uptown,3.5,671,70115,29.9225326544,-90.0901436806,t,3.6099518459069021,623,2898,692
130770,WXgV2lOUgas7DzTLeDau-w,The Rum House,4,1599,70115,29.9240392,-90.0860112,t,4.1931359353970390,1486,8216,690
40338,_h94BxrrFKPvzUIRx3Xkhg,Saints And Sinners,3.5,796,70130,29.9584184,-90.0661059803,t,3.6574074074074074,756,2706,686
11343,1aj1hnqPt3rqoB8tVRHLEA,Hotel Monteleone,4,767,70130,29.954351,-90.067868,t,3.9524475524475524,715,4336,686
8718,ompDR5sUDpoI6gnTldmneQ,The Praline Connection,3.5,770,70116,29.9634035,-90.0579092,f,3.4113924050632911,790,2837,675
5202,I6L0Zxi5Ww0zEWSAVgngeQ,Cafe Beignet on Bourbon Street,3.5,1066,70130,29.955845,-90.0684361,t,3.7189819724284199,943,4702,671
130669,I3Uy20BKx7G-Fzz6hLIeWg,Restaurant August,4.5,1326,70130,29.95,-90.0668309,t,4.4390054390054390,1287,5955,669
125000,U4X-tzwvTzW8uWxs2KIPtg,The Original Pierre Maspero's,4,1886,70130,29.9556758,-90.0652064,t,4.0878105141536684,1731,11975,669
91007,8NyDM-FDoWEEeEG9XUwnbg,K-Paul's Louisiana Kitchen,4,1433,70130,29.955179,-90.065354,f,4.1346967559943583,1418,5409,662
68837,bYhGhL6eUIVmxnflTw5u8w,Airport Shuttle New Orleans,1.5,214,70125,29.9598153,-90.0983136,t,1.6367924528301887,212,886,661
20683,wjZwXKDiFBQXlO8-TjQTXA,Tujague's Restaurant,3.5,591,70130,29.9550333978,-90.0645679,t,3.4631782945736434,516,2729,660
5854,UmjITdXHhEF46ho6IhaGQg,Dave & Buster's,2,351,70113,29.9505161935,-90.0762040213,t,1.8364197530864198,324,1280,660
66907,4w_TG6uA5bIxnC5tpkOb3g,The Marigny Brasserie,3.5,648,70116,29.9644297212,-90.0579158833,t,3.4841269841269841,630,2667,657
37001,GUgIOkipkxvabF5jQCctVQ,Five Happiness Chinese Restaurant,3,319,70118,29.964386,-90.110862,t,3.2000000000000000,285,1823,654
146618,C26xmwM2_OgJJi2BbL3KkQ,Dickie Brennan's Steakhouse,4,954,70130,29.9543923897,-90.0687410704,t,3.8379888268156425,895,3176,651
94320,HhD8DLES5ZeULKDXmfkOOg,Walk-On's Sports Bistreaux - New Orleans,3.5,508,70112,29.9507694,-90.0747973677,t,3.2599580712788260,477,2599,651
52946,Z4PF4EtM12L7nwOHZHFJNA,Seed,4,967,70130,29.9390921,-90.0733445,t,4.2268041237113402,873,3393,648
6444,196CWwMAtAcA21jYiMyRzg,Cafe Pontalba,3,560,70116,29.957225266,-90.0638432191,t,2.8227360308285164,519,2064,644
53110,PVieWiYn8GK9GSLnNFmOyA,Morning Call Coffee Stand,3.5,737,70124,29.9854452,-90.0951782,f,3.6944444444444444,756,4215,641
27266,OCzo8T-76iJ_QVB2UX5SEQ,Killer Poboys,4,1006,70112,29.9566317439,-90.067896514,t,4.0971370143149284,978,4906,637
28495,0M1l6p96IffjQi9EZsdVhw,New Orleans Marriott,3.5,594,70130,29.9531676,-90.0673047,t,3.3045045045045045,555,3409,633
41741,ku8cAVBLaF_4rI-yK6gNnQ,Brennan's,4,1598,70130,29.9560036328,-90.0666559358,t,4.1601449275362319,1380,5393,632
37894,0eP5RJNSsSYdPvUY3ZbTvw,Cat's Meow,3.5,455,70116,29.9587931,-90.0656443,t,3.4659090909090909,440,2861,624
138109,-VlBFlHwX-Pt6Xyzs9roGw,Superior Seafood & Oyster Bar,4,1581,70115,29.9262355015,-90.1016806156,t,4.1064780342516754,1343,6513,621
19514,9OCsSHr6OCSyR91BFIbszQ,The Original French Market Restaurant and Bar,3.5,997,70116,29.9592917,-90.0607549,t,3.6215909090909091,880,3359,607
66089,2HMf3ewAeMaeDsadJuL8DQ,Old Absinthe House,3.5,503,70130,29.9553128,-90.0684542,t,3.4525862068965517,464,3789,606
131084,JO76ifyAiBiRPNx_3S0jNQ,Tacos And Beer,3,451,70130,29.9377382,-90.0761184,t,3.1272727272727273,385,1598,606
76403,npt8cAWD2lpu9QCEpeS55g,The Irish House,3.5,316,70130,29.9391126181,-90.0751576253,f,3.3619631901840491,326,2090,604
51846,OSi2ColCxhS9oCoAUNbPig,Mandina's Restaurant,4,669,70119,29.9723234,-90.0979882,t,3.9319938176197836,647,3559,603
38051,UnQriKTiNsYnyPE3Rt8lTQ,Tableau,4,1087,70116,29.957464,-90.064198,t,3.9565217391304348,966,3593,602
128057,TdyHRkxn334JxtUSdGpIiw,biscuit & buns on banks,3.5,614,70119,29.9743948,-90.1061698,t,3.7428087986463621,591,2862,598
109028,SjiRaZoWaDpkCCpq5SsrMw,Union Kitchen & Union Party Room,4,567,70130,29.9566786326,-90.0666184483,t,3.7877697841726619,556,3155,593
81102,e1WJ1qcgF2TBkoYzopeTgQ,Adolfo's,4,863,70116,29.9638188,-90.0576629,t,4.0000000000000000,830,2921,593
115541,4ADeBcc3O4zmTrp60H4O_A,Lakeview Harbor Restaurant,2.5,189,70124,30.0213754,-90.1147367,t,2.7151162790697674,172,1697,592
67789,hPd6uMCjNglnOwwHpkY5Tg,Felipe's Mexican Taqueria - French Quarter,3.5,705,70130,29.953447,-90.065177,t,3.7228915662650602,664,3759,590
112688,dGeXdSMah56gEHwZNaRQKA,Juan's Flying Burrito,3.5,484,70119,29.9738161,-90.1008774,t,3.6195652173913043,460,3319,588
12389,j8JOZvfeHEfUWq3gEz6ABQ,Bacchanal Fine Wine & Spirits,4.5,1156,70117,29.959824,-90.033259,t,4.4537968892955169,1093,6862,586
96149,75FY8ZQx5nOWP0VFmNvWfw,Atchafalaya Restaurant,4.5,2037,70115,29.9212715,-90.0878562,t,4.4099678456591640,1866,7692,586
4726,3wogQmKw729tKKWaVbZvbg,World Famous N'awlins Cafe & Spice Emporium,2.5,295,70116,29.960059,-90.059223,t,2.3619402985074627,268,1187,584
31466,9--QS5ChKDYf4POHKujoiw,Ugly Dog Saloon & BBQ,3.5,336,70130,29.9425511,-90.067852,t,3.3040540540540541,296,1558,584
80508,zWfzgYe2nT9mHYm_vl1Ukw,Mopho,4,767,70119,29.9835238904,-90.1052539051,t,3.9604105571847507,682,3364,584
13280,QUEWdnmVCv2Ri8xJATTrIQ,Chicken and Watermelon,3.5,124,70115,29.9404978,-90.0977958,t,3.3723404255319149,94,983,584
4424,jMZ56S8Y1t7cA1Ob-d-qeA,Three Muses,4,1165,70116,29.9632273,-90.0579277,t,4.1731940818102698,1149,5411,579
42759,jar_5KMQZtgOseRdUN3L0w,Sucré,4,872,70115,29.9249433,-90.0853176,t,4.2582938388625592,844,5852,579
112777,9ruUYAz35q6mgUpxb5zZhg,Casa Borrega,3.5,302,70113,29.9395179749,-90.0808029175,t,3.4863945578231293,294,1371,578
61400,UGefDZNmnBztS0eoXWtHyQ,The Joint,4.5,1335,70117,29.9613336,-90.0355517,t,4.3449643140364790,1261,5994,568
100884,ZBNt33DS3zpctT1lWcdT2Q,Steak Knife Restaurant,3,51,70124,30.00396,-90.104003,t,3.0408163265306122,49,763,568
64598,iQp3QlP4iynGTXgFqpZ7Gg,The Velvet Cactus,3.5,500,70124,30.0048795,-90.1029873,t,3.6238738738738739,444,2617,564
37581,99dN-202N0EzRqdaOA_eRQ,Barcadia,3,403,70130,29.947504,-90.067431,t,3.1342857142857143,350,2621,561
145498,9xdXS7jtWjCVzL4_oPGv9A,GW Fins,4.5,2443,70112,29.9555474438,-90.0688439671,t,4.5415297982167996,2131,6822,561
127296,fla4vQjwBYVD3-AHAGnMFw,The Beach on Bourbon,3,215,70112,29.9552067,-90.0687714,t,2.9186602870813397,209,1742,558
27593,3NgkGlI1QrEc-5g8zvVpKQ,Charcoal's Gourmet Burger Bar,3,309,70130,29.9293678863,-90.0768316473,f,3.0593750000000000,320,1427,557
121995,Qlmusk0BBY0kMOd8Y96H4A,Kingfish,4,1088,70130,29.9550350565,-90.0661,f,3.9720670391061453,1074,4999,555
145131,HhR2Lw4DxN_XKQZHG_TImQ,Gumbo POT,2.5,408,70130,29.9558761,-90.0629779,f,2.3550724637681159,414,1656,554
2531,pym7c6ZFEtmoH16xN2ApBg,Katie's Restaurant & Bar,4.5,1289,70119,29.9730943,-90.0959144,t,4.2182786157941437,1127,5476,550
141623,GmXC3CBu172Bkb0c6RnO7w,Restaurant R'evolution,4.5,1210,70130,29.9554435,-90.0681471,t,4.3681898066783831,1138,4921,548
74087,_iDDqhphfpvrDxKjFa9Ofw,La Boulangerie,3.5,386,70115,29.9205249,-90.1039658,t,3.5428571428571429,315,1684,548
4024,JvawJ9bSr22xn4R9oLvl_w,Desire Oyster Bar,4,1084,70130,29.9555269925,-90.0681538393,t,3.9721946375372393,1007,4557,548
81943,y0CPKGHQBPH-maFgP5IFYg,Tracey's Original Irish Channel Bar,3,397,70130,29.9269116,-90.0808455,t,3.1546666666666667,375,2559,543
81362,ZLrqw4KCwKyBlVqycUfNbg,The Market Cafe,3.5,615,70116,29.9592236,-90.0604606,t,3.2359154929577465,568,2503,537
137209,gzMlFR9ViVCr_HUYPgqqVg,Sylvain,4,1151,70130,29.957139,-90.064208,t,4.1780952380952381,1050,4668,537
145370,3UHXD8T80OUFMCzLb3x-sQ,McDonald's,1,176,70130,29.953576,-90.069183,t,1.2483660130718954,153,690,532
122361,thFrL729C7nPDAKdTTcvVw,New Orleans Historic Voodoo Museum,3.5,288,70116,29.9598325,-90.0638928,t,3.3117870722433460,263,1482,531
85594,dx2pIe26LXqhlG1ay_doGg,The Buffet at Harrah's New Orleans,2.5,199,70130,29.9495461,-90.0644951,t,2.4081632653061224,196,1135,530
83549,srPwdMyFdHxvRkG9P_sRDA,Booty's Street Food,3.5,250,70117,29.964187,-90.043574,f,3.5330739299610895,257,1977,529
39098,jziRKhtHxeJPAPWS21jRYw,Copeland's Cheesecake Bistro,2.5,322,70130,29.9354628578,-90.0792360172,f,2.7289156626506024,332,1990,528
95370,9kv9JpLhzkN3UeWZDrsmEA,The Country Club,4,558,70117,29.9629627,-90.044044,t,4.1177606177606178,518,3625,527
69006,2QGyW4T6E_4iSltdx9i2RQ,Pascal's Manale,3.5,515,70115,29.9292896412,-90.1027699411,t,3.6448202959830867,473,2008,524
80848,DkVFvHGyNBGuPMzI9Zdt1A,Dat Dog,4,598,70115,29.9351109,-90.1088662,t,4.0531914893617021,564,4423,523
60233,mfTyBrvx9uCTSPjmrl8PjA,Maison Dupuy Hotel,3.5,290,70112,29.9593348,-90.0683068,t,3.3297872340425532,282,1230,523
125704,F9OFNrITmQ1a9glscJ20ag,Cowbell,4,540,70118,29.95233,-90.1356132,f,4.1243042671614100,539,3917,521
100919,RA5E6BDiAzgSmsxdc1A4tw,W New Orleans - French Quarter,3.5,252,70130,29.9546139,-90.065845,t,3.2663934426229508,244,1556,521
5613,oCbJpGl8IkH1WdYa25TDBA,Morrow's,4,831,70117,29.9687482,-90.0510926,t,4.0171428571428571,525,1715,520
132391,Wxk6pzWgmDoDjfnQcQu3-A,United Cabs,2.5,241,70130,29.937448,-90.077716,t,2.3770491803278689,244,950,515
141441,EEbKsmWBhkjWEzEFWsnEZA,Le Méridien New Orleans,3,254,70130,29.9489972174,-90.0663200696,t,2.8602620087336245,229,1394,515
25561,HDNeRsScQG_YQevwNPOcJQ,Fat Hen Grocery,2.5,141,70118,29.939379,-90.129097,f,2.3708609271523179,151,797,512
141342,dJ1ihpr-XH-Nt-CVrnJE9A,Brennan's Restaurant,3.5,349,70130,29.9561618,-90.0666393,f,3.2683615819209040,354,1447,511
93447,9HvjjSwxxubIhG6E_sObfQ,NOLA Poboys,4,1269,70116,29.9603292,-90.0637834,t,3.9160516605166052,1084,4519,507
54955,xIeHG2cqw7XEqy_M82zA7g,Audubon Aquarium of the Americas,3.5,523,70130,29.9510013,-90.0630718,t,3.7344398340248963,482,4048,502
51637,Xr4uSGL7ybckctT80JvALg,New Orleans Food Co-Op,3.5,77,70116,29.9685946,-90.0523981,t,3.3974358974358974,78,1082,499
89966,M0YuK7sLLSA3TfBC4UkUzg,Croissant D'Or Patisserie,4,576,70116,29.9610073799,-90.0612871832,t,3.9866412213740458,524,2867,497
10219,I0I2mkCOPTYVSLpc8A8VVw,Compère Lapin,4.5,804,70130,29.9479047,-90.067498,t,4.2280000000000000,750,3556,494
32081,0g9XB5iLNje1B4UNbzqCPA,The Blue Crab Restaurant & Oyster Bar,3.5,492,70124,30.025845,-90.113374,t,3.5418719211822660,406,2002,486
138706,nCYaiVHMdIfub2g1IBsSuw,The Westin New Orleans,3,367,70130,29.951359,-90.0646715,t,3.1297935103244838,339,1944,485
3244,gLaxSkjWzt25hybkaKwQcA,Slim Goodies Diner,3.5,520,70115,29.9230437,-90.0882019,t,3.5796178343949045,471,2346,484
2210,cxupofYLq46bxBHpKyFwsQ,Wyndham New Orleans - French Quarter,3,266,70130,29.953713,-90.068526,t,2.8148148148148148,243,1091,483
